id	ID
15b	15B
16a	16A
16b	16B
schwestermodelle	Schwestermodelle
beirat	Beirat
berghütte	BerghÜtte
diagrammTemperaturHöhe	Diagramm temperatur hÖhe
etappe	Etappe
flagesieger	Flag ESieger
flagezweiter	Flag EZweiter
flagedritter	Flag EDritter
flagevierter	Flag EVierter
flagefünfter	Flag EFünfter
flagesechster	Flag ESechster
flagesiebter	Flag ESiebter
flageachter	Flag EAchter
flageneunter	Flag ENeunter
flagezehnter	Flag EZehnter
flagkfahrer	Flagk Fahrer
flaggführender	Flag GFührender
flaggzweiter	Flag GZweiter
flaggdritter	Flag GDritter
flaggrführender	Flag GRFührender
flaggrzweiter	Flag GRZweiter
flaggrdritter	Flag GRDritter
flagbführender	Flag BFührender
flagbzweiter	Flag BZweiter
flagbdritter	Flag BDritter
flagwführender	Flag WFührender
flagwzweiter	Flag WZweiter
flagwdritter	Flag WDritter
flagtführender	Flag TFührender
flagtzweiter	Flag TZweiter
flagtdritter	Flag TDritter
esieger	ESieger
ezweiter	EZweiter
edritter	EDritter
evierter	EVierter
efünfter	EFünfter
esechster	ESechster
esiebenter	ESiebenter
eachter	EAchter
eneunter	ENeunter
ezehnter	EZehnter
kfahrer	K Fahrer
gführender	GFührender
gzweiter	GZweiter
gdritter	GDritter
grführender	GRFührender
grzweiter	GRZweiter
grdritter	GRDritter
bführender	BFührender
bzweiter	BZweiter
bdritter	BDritter
wführender	WFührender
wzweiter	WZweiter
wdritter	WDritter
tführender	TFührender
tzweiter	TZweiter
tdritter	TDritter
ezeit	EZeit
gzeit	GZeit
grpkt	GRPkt
bpkt	BPkt
wzeit	WZeit
tzeit	TZeit
flugahfen	Flugahfen
beitragseinnahmen	Beitragseinnahmen
besuchteLänder	Besuchte Länder
frontkamera	Frontkamera
akkulaufzeitAnmerkung	Akkulaufzeit-Anmerkung
akkulaufzeit2Anmerkung	Akkulaufzeit2-Anmerkung
sprechdauerAnmerkung	Sprechdauer-Anmerkung
sprechdauer2Anmerkung	Sprechdauer2-Anmerkung
sprechdauer3Anmerkung	Sprechdauer3-Anmerkung
schweizerTitel	Schweizer Titel
propst	Propst
zNameref	Z-Name
geWinner	Ge winner
holzverbrauch	Holzverbrauch
nameNative	Name native
spike	Spike
amtsblatt	Amtsblatt
endeJahr	Ende Jahr
trikot5grafik	Trikot5grafik
trikot5bezeichnung	Trikot5bezeichnung
trikot6grafik	Trikot6grafik
trikot6bezeichnung	Trikot6bezeichnung
zelltyp	Zelltyp
spezifischesElastizitätsmodul	Spezifisches Elastizitätsmodul
fotoStart	Foto start
dachgesellschaft	Dachgesellschaft
crownDependency	Crown dependency
manxName	Manx name
manxParish	Manx parish
manxShedding	Manx shedding
constituencyManxParliament	Constituency manx parliament
betriebssystemServer	Betriebssystem Server
betriebssystemClient	Betriebssystem Client
fiestasmayores	Fiestasmayores
gründertitel	Gründer Titel
visitorTotal	Visitor total
homeTotal	Home total
reichsstatthalter	Reichsstatthalter
homepage/s	Homepage/s
drittposition	Drittposition
turnierformat	Turnierformat
verband/ausrichter	Verband/Ausrichter
spielzeit	Spielzeit
meistenSiege	Meisten Siege
spielerSiege	Spieler-Siege
besterGd	Bester GD
spielerGd	Spieler-GD
besterEd	Bester ED
spielerEd	Spieler-ED
höchstserie(hs)	Höchstserie (HS)
spielerHs	Spieler-HS
jahrortHs	Jahr Ort-HS
eigenschaft	Eigenschaft
jahrorted	Jahr Ort ED
jahrortgd	Jahr Ort GD
jahrorths	Jahr Ort HS
geographischeLage	Geographische Lage
phg	Ph G
parlamentsmandante	Parlamentsmandante
geschäftsführenderGesellschafter	Geschäftsführender gesellschafter
wiss.Mitarbeiter	Wiss. Mitarbeiter
direktorate	Direktorate
treibstoffvorrat	Treibstoffvorrat
seitensteigung	Seitensteigung
bühnenComeback	Bühnen-Comeback
vorrunden	Vorrunden
parentCompany	Parent Company
aktuelleFirmware	Aktuelle Firmware
wohnungenUrsprünglich	Wohnungen ursprünglich
flächeQuelle	Fläche-Quelle
teilmehmerzahl	Teilmehmerzahl
wasservorratlok	Wasservorrat Lok
eigenmassetender	Eigenmasse Tender
wasservorrat	Wasservorrat
brennstoffvorrat	Brennstoffvorrat
einwohnerInTausend	Einwohner in Tausend
gradigiorno	Gradi Giorno
zonasismica	Zona Sismica
geanburtsort	Geanburtsort
2.Stopover	2. Stopover
aktuellerTitelträger	Aktueller Titelträger
taille	Taille
parallel	Parallel
meridian	Meridian
organisationNumber	Organisation number
onlineTvPartner	Online-TV Partner
verantwortlicherDirektor	Verantwortlicher direktor
stimmkreisname	Stimmkreisname
stimmkreisnummer	Stimmkreisnummer
wahldatum	Wahldatum
landtagsabgeordneter	Landtagsabgeordneter
landtagspartei	Landtagspartei
landtagsstimmen	Landtagsstimmen
bezirkstagsabgeordneter	Bezirkstagsabgeordneter
bezirkstagspartei	Bezirkstagspartei
bezirkstagsstimmen	Bezirkstagsstimmen
berufFahrzeuge	Beruf fahrzeuge
freiFahrzeuge	Frei fahrzeuge
datenDerVorrunden	Daten der vorrunden
choreographie	Choreographie
wettbewerb1männer	Wettbewerb1männer
wettbewerb1frauen	Wettbewerb1frauen
wettbewerb2männer	Wettbewerb2männer
wettbewerb2frauen	Wettbewerb2frauen
wettbewerb3männer	Wettbewerb3männer
wettbewerb3frauen	Wettbewerb3frauen
wettbewerb4männer	Wettbewerb4männer
wettbewerb5männer	Wettbewerb5männer
wettbewerb6männer	Wettbewerb6männer
wettbewerb7männer	Wettbewerb7männer
wettbewerb7frauen	Wettbewerb7frauen
meistverkauftesSpiel	Meistverkauftes Spiel
kofferraum	Kofferraum
bahnlängeInHektar	Bahnlänge in Hektar
bildstabilisierung	Bildstabilisierung
afHilfslicht	AF-Hilfslicht
blitzsmodi	Blitzsmodi
kabelloserBlitzmodus	Kabelloser Blitzmodus
auslage	Auslage
name2Determinativ	Name2-Determinativ
vrek	VRek
vdek	VDek
eröffnetVon	ErÖffnet von
investitionen	Investitionen
dauerkarten	Dauerkarten
nachnutzung	Nachnutzung
notrufnummer	Notrufnummer
wachen	Wachen
ljeps	LJeps
ehrenname	Ehrenname
nrhpType	Nrhp type
vermögen	Vermögen
mix	Mix
gsp	GSP
vorsitzenderDesAufsichtsrats	Vorsitzender des Aufsichtsrats
lesenswert	Lesenswert
ersterNord	Erster Nord
ersterSüd	Erster Süd
deutscherMeister	Deutscher Meister
vizemeister	Vizemeister
nächste	Nächste
managingDirector	Managing Director
fahrgestellAbstand	Fahrgestell Abstand
kuenstler	Kuenstler
fernsehzuschauer	Fernsehzuschauer
einschaltquote	Einschaltquote
höheInFeet	Höhe in feet
reiheband	Reihe Band
internetpräsenz	Internetpräsenz
ean	EAN
restaurantzahl	Restaurantzahl
activeSystem	Active system
totalDisturbances	Total disturbances
schuldenInMio.EuroProKopf(ende2004)	Schulden in Mio. Euro pro Kopf (Ende 2004)
orteinwoehner	Ort Einwoehner
seminaristenzahl	Seminaristenzahl
09Dsm	09-DSM
09BezeichnungDsm	09-Bezeichnung-Dsm
cubs	Cubs
kfuKennzeichen	KFU-Kennzeichen
label(s)	Label(s)
branchenfokus	Branchenfokus
ceoUndPräsident	CEO und Präsident
ecgesamt	Ecgesamt
2massx	2massx
terryt	Terryt
staatsrat	Staatsrat
spezialEffekte	Spezial-Effekte
powiatLink	Powiat link
männeranteil	Männeranteil
scheinbaremag	Scheinbare Mag
anzahlgrandslamtiteleínzel	Anzahl Grand Slam Titel Eínzel
standortDerEinrichtung	Standort der Einrichtung
lokalisierung	Lokalisierung
gemeinde(bis31.Dezember2008)	Gemeinde (bis 31. Dezember 2008)
gemeinde(ab1.Januar2009)	Gemeinde (ab 1. Januar 2009)
clc1Seed	CLC1-Seed
clc1Team	CLC1-Team
clc1Score	CLC1-Score
clc2Seed	CLC2-Seed
clc2Team	CLC2-Team
clc2Score	CLC2-Score
plc1Seed	PLC1-Seed
plc1Team	PLC1-Team
plc1Score	PLC1-Score
plc2Seed	PLC2-Seed
plc2Team	PLC2-Team
plc2Score	PLC2-Score
js1Seed	JS1-Seed
js1Team	JS1-Team
js1Score	JS1-Score
js2Seed	JS2-Seed
js2Team	JS2-Team
js2Score	JS2-Score
fax	Fax
tragwerk	Tragwerk
schatzmeisterin	Schatzmeisterin
ortsbezeichnung	Ortsbezeichnung
verkaufssystem	Verkaufssystem
verbandsgebiet	Verbandsgebiet
versorgungsgebiet	Versorgungsgebiet
idust	IDUst
hoflink	Hoflink
hoftype	Hoftype
gewicht(kiel)	Gewicht (Kiel)
produits	Produits
zeitstrafen	Zeitstrafen
autort	Autort
kfzKennteichen	KFZ-Kennteichen
uferorte	Uferorte
seeflaeche	Seeflaeche
wappentier	Wappentier
myspace	My Space
ländername	LÄndername
außenminister	Außenminister
jahrortGd	Jahr Ort-GD
jahrortEd	Jahr Ort-ED
frazione	Frazione
anreicherungsgrad	Anreicherungsgrad
noramcupsiege	Noramcupsiege
bezeichnungrunde	Bezeichnung Runde
startnummer1runde	Startnummer1Runde
land1runde	Land1Runde
name1runde	Name1Runde
zeit1runde	Zeit1Runde
startnummer2runde	Startnummer2Runde
land2runde	Land2Runde
name2runde	Name2Runde
zeit2runde	Zeit2Runde
sand	Sand
aufgegangen	Aufgegangen
boxtitel	Boxtitel
inAuftragGegeben	In Auftrag gegeben
abbestellt	Abbestellt
collapsible	Collapsible
service	Service
affiliations	Affiliations
börsenKürzel	Börsen-Kürzel
zerstört	Zerstört
längeÜberKupplung	Länge über Kupplung
axialesSchwindmaß	Axiales Schwindmaß
radialesSchwindmaß	Radiales Schwindmaß
tangentialesSchwindmaß	Tangentiales Schwindmaß
letztausgabeJahr	Letztausgabe jahr
pag	Pag
szenenbilder	Szenenbilder
ausführung	AusfÜhrung
masken	Masken
regieassistent	Regieassistent
aufnahmeleitung	Aufnahmeleitung
filmfotografen	Filmfotografen
stammfassung	Stammfassung
17a	17A
18a	18A
19a	19A
20a	20A
21a	21A
22a	22A
23a	23A
24a	24A
25a	25A
26a	26A
27a	27A
28a	28A
29a	29A
30a	30A
31a	31A
32a	32A
mehrsprachig	Mehrsprachig
wettbewerb1sieger	Wettbewerb1sieger
wettbewerb2sieger	Wettbewerb2sieger
wettbewerb4sieger	Wettbewerb4sieger
wettbewerb5sieger	Wettbewerb5sieger
vermutlicheAnhaengerschaft	Vermutliche anhaengerschaft
mittlerePosition	Mittlere position
bodenstationen	Bodenstationen
schulleiterin	Schulleiterin
kommunalNummer	Kommunal-Nummer
sourceModel	Source model
kernelType	Kernel type
firstReleaseDate	First release date
supportStatus	Support status
redaktion	Redaktion
sethname	Sethname
sethnameErklärung	Sethname-ErklÄrung
umbau/erweiterung	Umbau/Erweiterung
behältervolumen	Behältervolumen
betriebszustand	Betriebszustand
ursprünglicheNutzung	Ursprüngliche Nutzung
umnutzung	Umnutzung
claim	Claim
endred	Endred
easd	Easd
produktionsjahr	Produktionsjahr
schanzengröße	Schanzengröße
rekorde	Rekorde
kalender	Kalender
besetzung18a	Besetzung18a
besetzung18b	Besetzung18b
besetzung19a	Besetzung19a
besetzung19b	Besetzung19b
ehrenamtlicheMitarbeiter	Ehrenamtliche Mitarbeiter
aufnahmen	Aufnahmen
choreografie	Choreografie
kriege	Kriege
produktionsfahrer	Produktionsfahrer
königinnenpyramide	KÖniginnenpyramide
ausführendeProduzenten	AusfÜhrende produzenten
produktionsleitung	Produktionsleitung
maske	Maske
dorf	Dorf
currentStatus	Current status
verwaltungsratsvorsitzender	Verwaltungsratsvorsitzender
video	Video
patronenbodendurchmesser(mitRand)	Patronenbodendurchmesser (mit Rand)
davonWissenschaftlichesPersonal	Davon wissenschaftliches Personal
logounterschrift	Logounterschrift
erstausgabeMonat	Erstausgabe monat
kundeneinlagen	Kundeneinlagen
bvref	BV
ubref	UB
ehemarmee	Ehem Armee
kurzcode	Kurzcode
colvol	Col Vol
vol	Vol
xxflugplatztyp	Xx Flugplatztyp
geschlossen	Geschlossen
dna	DNA
vorfahr	Vorfahr
nachkommen	Nachkommen
mutationen	Mutationen
ehemalige2d	Ehemalige2d
frequenzen	Frequenzen
horussethname	Horussethname
horussethnameErklärung	Horussethname-ErklÄrung
anzahlDerTitel	Anzahl der Titel
landebahnen	Landebahnen
idGueltig	ID Gueltig
austragung	Austragung
herrenGold	Herren Gold
damenGold	Damen Gold
paareGold	Paare Gold
eistanzGold	Eistanz Gold
produzent(en)	Produzent(en)
leftarm1a	Leftarm1a
statisticaldivision	Statistical Division
beschrifgung	Beschrifgung
klageart	Klageart
entscheidungWurdeGetragenVon	Entscheidung wurde getragen von
vat	VAT
d+b	D+B
bauausführung	BauausfÜhrung
flugzeugname	Flugzeugname
listenpreis	Listenpreis
lademasse	Lademasse
ladefläche	Ladefläche
stammkapital	Stammkapital
nettogewinn	Nettogewinn
rd1Score1l	RD1-Score1L
rd1Score2l	RD1-Score2L
rd1Score3l	RD1-Score3L
rd1Score4l	RD1-Score4L
hauptaktionär	Hauptaktionär
nettogewinn%3Csmall%3E(vorSteuern)%3C/small%3E	Nettogewinn <small>(vor Steuern)</small>
www.nasemorava.cz/obcedetail.asp%3Fid	Www.nasemorava.cz/obcedetail.asp?id
hauptaktionäre	Hauptaktionäre
staweek	Staweek
teamgesamtweltcup	Teamgesamtweltcup
baujahr/baubeginn	Baujahr/Baubeginn
gastgewerbeAnmerkung	Gastgewerbe-Anmerkung
team1Rank	Team1-Rank
team1Games	Team1-Games
team1GUV	Team1-G-U-V
team1Pkt.	Team1-Pkt.
team1Sv	Team1-SV
team2Rank	Team2-Rank
team2Games	Team2-Games
team2GUV	Team2-G-U-V
team2Pkt.	Team2-Pkt.
team2Sv	Team2-SV
team3Rank	Team3-Rank
team3Games	Team3-Games
team3GUV	Team3-G-U-V
team3Pkt.	Team3-Pkt.
team3Sv	Team3-SV
datewidth	Date Width
games1Date	Games1-Date
games1Nation	Games1-Nation
games1Score	Games1-Score
games2Date	Games2-Date
games2Nation	Games2-Nation
games2Score	Games2-Score
games3Date	Games3-Date
games3Nation	Games3-Nation
games3Score	Games3-Score
alterDesArchivguts	Alter des Archivguts
3Linien	3-Linien
haltestellenOvf	Haltestellen OVF
schwerpunkte	Schwerpunkte
sportchef	Sportchef
nameAufDeutsch	Name auf Deutsch
gemeindesitz	Gemeindesitz
anzahlDerGemeindeteile	Anzahl der Gemeindeteile
offizielleInternetseite	Offizielle Internetseite
regierungspartei	Regierungspartei
größeDesGemeinderats	Größe des Gemeinderats
horusnameOhneKartusche	Horusname-Ohne-Kartusche
postfach	Postfach
arbeitsfahrzeuge	Arbeitsfahrzeuge
heizfläche(wasserberührt)	Heizfläche(wasserberührt)
videoalben	Videoalben
finalMvp	Final MVP
altersdurchschnitt	Altersdurchschnitt
gastZeitstrafen	Gast zeitstrafen
gründer14a	Gründer14a
gründer14b	Gründer14b
gründer15a	Gründer15a
gründer15b	Gründer15b
gründer16a	Gründer16a
gründer16b	Gründer16b
gründer17a	Gründer17a
gründer17b	Gründer17b
gründer18a	Gründer18a
gründer18b	Gründer18b
federungVorne	Federung Vorne
federungHinten	Federung Hinten
gerichtssitz	Gerichtssitz
kennziffer	Kennziffer
landesgericht	Landesgericht
behälterart	Behälterart
zugehörigesWasserwerk	Zugehöriges Wasserwerk
höheÜberSo	Höhe über SO
breiteÜberBlech	Breite über Blech
achsstandImDg	Achsstand im DG
kraftübertragung	Kraftübertragung
breite(außenspiegelEingeklappt)	Breite (Außenspiegel eingeklappt)
gewichtsverteilung	Gewichtsverteilung
averageWinds	Average winds
imageSize	Image size
testStatusJahr	Test Status Jahr
erstesTestMatch	Erstes Test Match
erstesOdi	Erstes ODI
erstesT20i	Erstes T20I
aktuellerKapitän	Aktueller Kapitän
aktuellerCoach	Aktueller Coach
aktuellesTestRanking	Aktuelles Test Ranking
aktuellesOdiRanking	Aktuelles ODI Ranking
aktuellesT20iRanking	Aktuelles T20I Ranking
worldCupTeilnahmen	World Cup Teilnahmen
ersterWorldCup	Erster World Cup
besterWorldCup	Bester World Cup
championsTrophyTeilnahmen	Champions Trophy Teilnahmen
ersteChampionsTrophy	Erste Champions Trophy
besteChampionsTrophy	Beste Champions Trophy
worldTwenty20Teilnahmen	World Twenty20 Teilnahmen
ersteWorldTwenty	Erste World Twenty
besteWorldTwenty	Beste World Twenty
standVon	Stand von
landesschatzmeisterin	Landesschatzmeisterin
gmina	Gmina
kartename	Karte Name
nächsterRenntag	Nächster Renntag
ersteTrainingsstunden	Erste Trainingsstunden
fia	FIA
geplanteRunden	Geplante Runden
anzahlDerStädte	Anzahl der Städte
anzahlDerStädtchen	Anzahl der Städtchen
anzahlDerDörfer	Anzahl der Dörfer
anzahlDerAmtsbezirke	Anzahl der Amtsbezirke
beiratsvorsitzender	Beiratsvorsitzender
vulkansystem	Vulkansystem
spracformat	Spracformat
nettoUmsatz	Netto-Umsatz
flächeStand	FlÄche-Stand
afl	Afl
leitsätze	Leitsätze
wadeGiles	Wade-Giles
hotelsterne	Hotelsterne
höchstgeschwindigkeit(km/h)	Höchstgeschwindigkeit (km/h)
gewichtFahrfertig	Gewicht fahrfertig
sprecherin	Sprecherin
plattenfirma	Plattenfirma
teilDer	Teil der
häufigsteSiegerin	Häufigste Siegerin
titelhalterinSeit	Titelhalterin seit
abraumeinheit	Abraumeinheit
förderunggesamteinheit	FÖrderunggesamteinheit
verbaende	Verbaende
flächelkquelle	Fläche Lk Quelle
chefLieu	Chef-Lieu
aktionsradius	Aktionsradius
farbeScharift	Farbe scharift
anzahlmixedtitel	Anzahl Mixed Titel
registeredNo.	Registered No.
häufigsterSiegerin	Häufigster Siegerin
besitzwert	Besitzwert
kantonalsverwaltung	Kantonalsverwaltung
verbandsName	Verbands name
streckennrFr	Streckennr-Fr
erstesLigaSpiel	Erstes Liga-Spiel
längeInYards	Länge in Yards
bod	Bod
kohlevorrat	Kohlevorrat
ehem.Leitung	Ehem. Leitung
noramcup	Noramcup
postanschrift	Postanschrift
schulform	Schulform
pfeilerzahl	Pfeilerzahl
nachweisFläche	Nachweis-FlÄche
nachweisSeelaenge	Nachweis-Seelaenge
nachweisSeebreite	Nachweis-Seebreite
nachweisUmfang	Nachweis-Umfang
nrordnung	Nrordnung
nrordnung3Identifikator	Nrordnung3 identifikator
data	Data
zahnstangensystem	Zahnstangensystem
minimalerKurvenradius	Minimaler Kurvenradius
verbandsBezeichnung	Verbands bezeichnung
mottosprache	Motto Sprache
decisions	Decisions
schulzenömter	Schulzenömter
titelsong	Titelsong
databasefootball	Database Football
stat	Stat
längeKwl	Länge KWL
breiteRumpf	Breite Rumpf
breiteKwl	Breite KWL
tiefgangRumpf	Tiefgang Rumpf
tiefgangMitSchwert	Tiefgang mit Schwert
gewicht(bootskörper)	Gewicht (Bootskörper)
innenarchitektur	Innenarchitektur
rd2score	RD2score04-
bundesschriftführer	Bundesschriftführer
nameDesUnternehmens	Name des Unternehmens
operativerGewinn	Operativer Gewinn
intl	Intl
bürgmereister	Bürgmereister
wekr	Wekr
kleinsterBefahrbarerHalbmesser	Kleinster befahrbarer Halbmesser
fördervolumen	Fördervolumen
naheOrte	Nahe orte
sportl.Leiter	Sportl. Leiter
zersetzung	Zersetzung
spielmosdi	Spielmosdi
gastliga	Gast Liga
heimliga	Heim Liga
gastgesamt	Gast Gesamt
heimgesamt	Heim Gesamt
stadtflagge	Stadtflagge
mvpflagge	MVPflagge
schiedsrichterflagge	Schiedsrichterflagge
seats	Seats
motorenlieferer	Motorenlieferer
achsabstandFahrgestelle	Achsabstand Fahrgestelle
achsabstandLaufgestelle	Achsabstand Laufgestelle
grunder12a	Grunder12a
längeÜberPuffer	Länge Über Puffer
drehgestellradstandMaschinendrehgestell	Drehgestellradstand Maschinendrehgestell
drehgestellradstandTriebdrehgestell	Drehgestellradstand Triebdrehgestell
bprgermeisterart	Bprgermeister Art
landespressesprecher	Landespressesprecher
kartenBreite	Karten-Breite
betriebsgattung	Betriebsgattung
drehgestellradstand	Drehgestellradstand
operativeFührung	Operative Führung
raddurchmesserTd	Raddurchmesser TD
raddurchmesserMd	Raddurchmesser MD
führung	Führung
beteiligungsgesellschaften	Beteiligungsgesellschaften
bürgermeisterArt	Bürgermeister Art
schriftführerin	Schriftführerin
cafChampionsLeagueQualifizierte	CAF Champions League Qualifizierte
cafKonföderationspokalQualifizierte	CAF Konföderationspokal Qualifizierte
kollektion	Kollektion
stemma	Stemma
angrenzendeGemeinden	Angrenzende Gemeinden
teufe	Teufe
fahrgeschwindigkeit	Fahrgeschwindigkeit
netzanbindung	Netzanbindung
ladeleistung	Ladeleistung
recorded	Recorded
anmerkungjahr	Anmerkungjahr
vorstandsmitglieder	Vorstandsmitglieder
lnge	Lnge
karteDiözese	Karte Diözese
gründungGeschäftsfeld	Gründung Geschäftsfeld
gründungOttoOffice	Gründung otto office
vereinsstatuten	Vereinsstatuten
hrs	Hrs
jugendFahrzeuge	Jugend fahrzeuge
karosserieversion	Karosserieversion
eastchampion	Eastchampion
westchampion	Westchampion
musiklabel	Musiklabel
afcChampionsLeagueQualifizierte	AFC Champions League Qualifizierte
afcCupQualifizierte	AFC Cup Qualifizierte
terminalfläche	Terminalfläche
gesamtkapazität	Gesamtkapazität
patternSa	Pattern sa
emeritierterApostolischerPräfekt	Emeritierter Apostolischer Präfekt
tochtergesellschaften/beteiligungen	Tochtergesellschaften/Beteiligungen
1.Vorstand	1. vorstand
2.Vorstand	2. vorstand
refgroup	Refgroup
seriesid	Seriesid
ablauf	Ablauf
ausbaugrösse	AusbaugrÖsse
einwohnerwert	Einwohnerwert
schmutzwassermenge	Schmutzwassermenge
abwassermenge	Abwassermenge
bsb	BSB
csb	CSB
nh4N	NH4-N
rechengut	Rechengut
sandfanggut	Sandfanggut
schlammtrockenmasse	Schlammtrockenmasse
klärgaserzeugung	KlÄrgaserzeugung
klärgasverwertungg	KlÄrgasverwertungg
stromerzeugung	Stromerzeugung
grobrechen	Grobrechen
feinrechen	Feinrechen
rechengutwaschpressen	Rechengutwaschpressen
rechengutpressen	Rechengutpressen
sandfang	Sandfang
stufenrechen	Stufenrechen
sandklassierer	Sandklassierer
vorklärbecken	VorklÄrbecken
trübwasserspeicher	TrÜbwasserspeicher
denitrifikationsbecken	Denitrifikationsbecken
belegungsbecken	Belegungsbecken
nachklärbecken	NachklÄrbecken
flockungsfiltration	Flockungsfiltration
voreindicker	Voreindicker
eindickzentrifugen	Eindickzentrifugen
faulbehälter	FaulbehÄlter
gasspeicher	Gasspeicher
kammerfilterpressen	Kammerfilterpressen
davonAuszubildende	Davon Auszubildende
taylorCup	Taylor cup
imgCapt	Img capt
hiraganaBild	Hiragana Bild
katakanaBild	Katakana Bild
hiraganaManyogana	Hiragana Manyogana
katakanaManyogana	Katakana Manyogana
masthöheMax	Masthöhe max
teilstaat	Teilstaat
name2KartuscheSymbol	Name2-Kartusche-Symbol
seccion	Seccion
tamañoimagen	Tamañoimagen
kontaktadresse	Kontaktadresse
atnetwork	ATnetwork
atannouncers	ATannouncers
atrating	ATrating
atratingzielgruppe	ATrating Zielgruppe
afc	AFC 
afc1Div	AFC 1 div
afc2Div	AFC 2 div
afc3Div	AFC 3 div
afc4Div	AFC 4 div
nfc	NFC 
nfc1Div	NFC 1 div
nfc2Div	NFC 2 div
nfc3Div	NFC 3 div
nfc4Div	NFC 4 div
stadtbezirkArtikel	Stadtbezirk-Artikel
kommentatoren	Kommentatoren
dissolved	Dissolved
utc	UTC
zonenPerm	Zonen-Perm
zonenStd	Zonen-Std
folgebox	Folgebox
nameEn	Name-En
abkEn	ABK-EN
dstOffset	Dst-Offset
dstAdjust	Dst-Adjust
dstDtg	DST-DTG
dstNameEn	Dst-Name-En
dstAbkEn	DST-ABK-EN
dstNameVar	Dst-Name-Var
dstAdjustVonBis	Dst-Adjust-Von-Bis
dstAdjustUhrzeit	Dst-Adjust-Uhrzeit
nameVar	Name-Var
gangname	Gangname
grtrans	Gr Trans
grabk	Gr Abk
grttrans	Grt Trans
grtans	Gr Tans
deutscherVerleih	Deutscher Verleih
weltzeit	Weltzeit
abkDe	ABK-DE
dstAbkLok	DST-ABK-LOK
dstNameDe	Dst-Name-De
dstAbkDe	DST-ABK-DE
ehemaligeLandkreise	Ehemalige Landkreise
aufnahmedatum	Aufnahmedatum
